season,episode,speaker,Symptom,Test,Drug,Procedure,Intent,diagnosis_stage,Sarcasm,Emotion,Organ,correct_prediction,model_prediction,text,medical_entities,text_clean,intent_norm,emotion_norm,organ_norm,diagnosis_stage_norm,sarcasm_label,has_symptom,has_test,has_drug,has_procedure,entity_count,entity_types
3,62,Chase,,,,,hipotez,hipotez,0,nötr,genel,kalıtsal hemorajik telenjiektazi,,"Savaş farklı, yer aynı. 1990'da orada ne varsa hâlâ orada.","[{""text"": ""çevresel toksin"", ""type"": ""Symptom""}]","savaş farklı, yer aynı. 1990'da orada ne varsa hâlâ orada.",hipotez,nötr,genel,hipotez,not_sarcastic,False,False,False,False,1,Symptom:1
3,62,Foreman,,,,,açıklama,değerlendirme,0,nötr,beyin,kalıtsal hemorajik telenjiektazi,,Beyin dokusunu kusursuz ayrıntıyla gösterip neoplastik dokuyu tamamen ıskalayan bir sorun mu?,"[{""text"": ""neoplastik doku"", ""type"": ""Disease""}]",beyin dokusunu kusursuz ayrıntıyla gösterip neoplastik dokuyu tamamen ıskalayan bir sorun mu?,açıklama,nötr,beyin,değerlendirme,not_sarcastic,False,False,False,False,1,Disease:1
3,62,House,,,antibiyotik,,hipotez,değerlendirme,0,kararlı,beyin,kalıtsal hemorajik telenjiektazi,,Ağzındaki vajinoz için verdiğimiz antibiyotikler beyin apselerini iyileştirdi.,"[{""text"": ""antibiyotik"", ""type"": ""Drug""}, {""text"": ""beyin apsesi"", ""type"": ""Disease""}]",ağzındaki vajinoz için verdiğimiz antibiyotikler beyin apselerini iyileştirdi.,hipotez,kararlı,beyin,değerlendirme,not_sarcastic,False,False,True,False,2,Disease:1|Drug:1
3,62,House,,,,,şaka,yok,1,alaycı,genel,kalıtsal hemorajik telenjiektazi,,Bilinci kapalı insanlar OKB olmaz. Ama diabetes insipidus olabilirler.,"[{""text"": ""OKB"", ""type"": ""Disease""}, {""text"": ""diabetes insipidus"", ""type"": ""Disease""}]",bilinci kapalı insanlar okb olmaz. ama diabetes insipidus olabilirler.,şaka,alaycı,genel,unknown,sarcastic,False,False,False,False,2,Disease:2
3,62,House,,,,,açıklama,yok,0,kararlı,hipofiz,kalıtsal hemorajik telenjiektazi,,"Farklı bir diyabet türü. Bu tür, hasar görmüş bir hipofiz bezinden kaynaklanır.","[{""text"": ""diabetes insipidus"", ""type"": ""Disease""}, {""text"": ""hipofiz bezi"", ""type"": ""Anatomy""}]","farklı bir diyabet türü. bu tür, hasar görmüş bir hipofiz bezinden kaynaklanır.",açıklama,kararlı,hipofiz,unknown,not_sarcastic,False,False,False,False,2,Anatomy:1|Disease:1
3,62,House,,,,,hipotez,değerlendirme,0,kararlı,beyin,kalıtsal hemorajik telenjiektazi,,Hepimiz yanıldık. Belki başından beri tümör değildi.,"[{""text"": ""tümör"", ""type"": ""Disease""}]",hepimiz yanıldık. belki başından beri tümör değildi.,hipotez,kararlı,beyin,değerlendirme,not_sarcastic,False,False,False,False,1,Disease:1
3,62,Foreman,felç,,,,uyarı,değerlendirme,0,endişe,solunum,kalıtsal hemorajik telenjiektazi,,Felç diyaframa ulaşmış olmalı; kanını oksijenlendiremiyor.,"[{""text"": ""felç"", ""type"": ""Symptom""}, {""text"": ""diyafram"", ""type"": ""Anatomy""}, {""text"": ""oksijenlenme"", ""type"": ""Symptom""}]",felç diyaframa ulaşmış olmalı; kanını oksijenlendiremiyor.,uyarı,endişe,solunum,değerlendirme,not_sarcastic,True,False,False,False,3,Anatomy:1|Symptom:2
3,62,House,,,,,açıklama,değerlendirme,0,kararlı,kan,kalıtsal hemorajik telenjiektazi,,Kanını oksijenlendiremiyor çünkü ortada oksijenlenecek kan kalmamış.,"[{""text"": ""kan kaybı"", ""type"": ""Symptom""}]",kanını oksijenlendiremiyor çünkü ortada oksijenlenecek kan kalmamış.,açıklama,kararlı,kan,değerlendirme,not_sarcastic,False,False,False,False,1,Symptom:1
3,62,Chase,,uranyum testi,,,açıklama,test,0,nötr,hücre,kalıtsal hemorajik telenjiektazi,,"Seyreltilmiş uranyum sadece hücre mutasyonuna yol açmaz, hücre ölümüne de neden olabilir.","[{""text"": ""seyreltilmiş uranyum"", ""type"": ""Symptom""}, {""text"": ""hücre ölümü"", ""type"": ""Symptom""}]","seyreltilmiş uranyum sadece hücre mutasyonuna yol açmaz, hücre ölümüne de neden olabilir.",açıklama,nötr,hücre,test,not_sarcastic,False,True,False,False,2,Symptom:2
3,62,Cuddy,,,,,açıklama,değerlendirme,0,nötr,beyin,kalıtsal hemorajik telenjiektazi,,Sol göz çukurunun altındaki parlak nokta hastanın yirmi yıl önce taktırdığı titanyum pim.,"[{""text"": ""titanyum pim"", ""type"": ""Procedure""}, {""text"": ""göz çukuru"", ""type"": ""Anatomy""}]",sol göz çukurunun altındaki parlak nokta hastanın yirmi yıl önce taktırdığı titanyum pim.,açıklama,nötr,beyin,değerlendirme,not_sarcastic,False,False,False,False,2,Anatomy:1|Procedure:1
3,62,Chase,,,,,hipotez,hipotez,0,şüphe,genel,kalıtsal hemorajik telenjiektazi,,Uranyum değilse başka bir toksin olmalı.,"[{""text"": ""toksin"", ""type"": ""Symptom""}]",uranyum değilse başka bir toksin olmalı.,hipotez,şüphe,genel,hipotez,not_sarcastic,False,False,False,False,1,Symptom:1
3,62,House,,,,,şaka,yok,1,alaycı,genel,kalıtsal hemorajik telenjiektazi,,Sorun nörolojik olabilir; herkes televizyonun beyni çürüttüğünü bilir.,"[{""text"": ""nörolojik"", ""type"": ""Symptom""}]",sorun nörolojik olabilir; herkes televizyonun beyni çürüttüğünü bilir.,şaka,alaycı,genel,unknown,sarcastic,False,False,False,False,1,Symptom:1
3,62,Cameron,,,,,açıklama,kesin_tanı,0,nötr,damar,kalıtsal hemorajik telenjiektazi,,Ailesinden kimseye daha önce teşhis konmamış bir hastalık. En yaygın ilk belirtiler deri döküntüleri ve burun kanamaları.,"[{""text"": ""deri döküntüsü"", ""type"": ""Symptom""}, {""text"": ""burun kanaması"", ""type"": ""Symptom""}, {""text"": ""genetik hastalık"", ""type"": ""Disease""}]",ailesinden kimseye daha önce teşhis konmamış bir hastalık. en yaygın ilk belirtiler deri döküntüleri ve burun kanamaları.,açıklama,nötr,damar,kesin_tanı,not_sarcastic,False,False,False,False,3,Disease:1|Symptom:2
3,62,House,burun kanaması,,,,hipotez,kesin_tanı,0,kararlı,burun,kalıtsal hemorajik telenjiektazi,,Şüphesiz çocukken büyükbabasının da çektiği burun kanamalarını durdurmak için koterizasyon yapıldı.,"[{""text"": ""burun kanaması"", ""type"": ""Symptom""}, {""text"": ""koterizasyon"", ""type"": ""Procedure""}]",şüphesiz çocukken büyükbabasının da çektiği burun kanamalarını durdurmak için koterizasyon yapıldı.,hipotez,kararlı,burun,kesin_tanı,not_sarcastic,True,False,False,False,2,Procedure:1|Symptom:1
3,62,John,felç,,,,soru,değerlendirme,0,korku,bacak,kalıtsal hemorajik telenjiektazi,,Bacaklarımı hissetmiyorum! Siz ne yaptınız?,"[{""text"": ""felç"", ""type"": ""Symptom""}, {""text"": ""bacak"", ""type"": ""Anatomy""}]",bacaklarımı hissetmiyorum! siz ne yaptınız?,soru,korku,bacak,değerlendirme,not_sarcastic,True,False,False,False,2,Anatomy:1|Symptom:1
3,63,House,pronator drift,,,,açıklama,test,0,nötr,kol,maternal ayna sendromu (CCAM),,Pronator driftinden bahsetmedi.,"[{""text"": ""pronator drift"", ""type"": ""Symptom""}]",pronator driftinden bahsetmedi.,açıklama,nötr,kol,test,not_sarcastic,True,False,False,False,1,Symptom:1
3,63,House,mikroanevrizma,,,,açıklama,test,0,nötr,göz,maternal ayna sendromu (CCAM),,Gözlerin muhteşem. Damarlar pek öyle görünmüyor. Mikroanevrizmalar başka felçleri haber verir.,"[{""text"": ""mikroanevrizma"", ""type"": ""Symptom""}, {""text"": ""felç"", ""type"": ""Symptom""}]",gözlerin muhteşem. damarlar pek öyle görünmüyor. mikroanevrizmalar başka felçleri haber verir.,açıklama,nötr,göz,test,not_sarcastic,True,False,False,False,2,Symptom:2
3,63,Foreman,"proteinüri,yüksek kreatinin","idrar tahlili,biyokimya paneli",,,açıklama,test,0,nötr,böbrek,maternal ayna sendromu (CCAM),,"İdrar tahlili aşırı protein ve kırmızı kan hücresi gösterdi. Kreatinin seviyesi 2,5'in üzerindeydi.","[{""text"": ""idrar tahlili"", ""type"": ""Test""}, {""text"": ""proteinüri"", ""type"": ""Symptom""}, {""text"": ""kreatinin"", ""type"": ""Symptom""}]","idrar tahlili aşırı protein ve kırmızı kan hücresi gösterdi. kreatinin seviyesi 2,5'in üzerindeydi.",açıklama,nötr,böbrek,test,not_sarcastic,True,True,False,False,3,Symptom:2|Test:1
3,63,House,"böbrek yetmezliği,felç",,,,soru,değerlendirme,0,nötr,böbrek,maternal ayna sendromu (CCAM),,"Yani önce felç geçiriyor, şimdi de böbrekleri iflas ediyor. Neden?","[{""text"": ""felç"", ""type"": ""Symptom""}, {""text"": ""böbrek yetmezliği"", ""type"": ""Symptom""}]","yani önce felç geçiriyor, şimdi de böbrekleri iflas ediyor. neden?",soru,nötr,böbrek,değerlendirme,not_sarcastic,True,False,False,False,2,Symptom:2
3,63,Chase,,ultrason,,,açıklama,test,0,nötr,böbrek,maternal ayna sendromu (CCAM),,"Ultrason ne tümör ne taş gösterdi. Fetüste sıkıntı belirtisi yok, idrar yollarında tıkanıklık yok.","[{""text"": ""ultrason"", ""type"": ""Test""}, {""text"": ""tümör"", ""type"": ""Disease""}]","ultrason ne tümör ne taş gösterdi. fetüste sıkıntı belirtisi yok, idrar yollarında tıkanıklık yok.",açıklama,nötr,böbrek,test,not_sarcastic,False,True,False,False,2,Disease:1|Test:1
3,63,Cameron,,,,,açıklama,test,0,nötr,kan,maternal ayna sendromu (CCAM),,Tansiyonu normal. Preeklampsi yok.,"[{""text"": ""preeklampsi"", ""type"": ""Disease""}, {""text"": ""tansiyon"", ""type"": ""Test""}]",tansiyonu normal. preeklampsi yok.,açıklama,nötr,kan,test,not_sarcastic,False,False,False,False,2,Disease:1|Test:1
3,63,House,,,,,açıklama,hipotez,0,kararlı,kalp,maternal ayna sendromu (CCAM),,Tedavi edilmemiş altı kez strep. Strep tedavi edilmezse romatizmal ateşe yol açar.,"[{""text"": ""strep"", ""type"": ""Disease""}, {""text"": ""romatizmal ateş"", ""type"": ""Disease""}]",tedavi edilmemiş altı kez strep. strep tedavi edilmezse romatizmal ateşe yol açar.,açıklama,kararlı,kalp,hipotez,not_sarcastic,False,False,False,False,2,Disease:2
3,63,Cameron,,,,,açıklama,hipotez,0,nötr,kalp,maternal ayna sendromu (CCAM),,Romatizmal ateş mitral kapak darlığına yol açar.,"[{""text"": ""romatizmal ateş"", ""type"": ""Disease""}, {""text"": ""mitral kapak darlığı"", ""type"": ""Disease""}]",romatizmal ateş mitral kapak darlığına yol açar.,açıklama,nötr,kalp,hipotez,not_sarcastic,False,False,False,False,2,Disease:2
3,63,Chase,,MRI,,,açıklama,test,0,nötr,kalp,maternal ayna sendromu (CCAM),,Transaksiyel kesit. Kalsifiye mitral kapak.,"[{""text"": ""MRI"", ""type"": ""Test""}, {""text"": ""kalsifiye mitral kapak"", ""type"": ""Disease""}]",transaksiyel kesit. kalsifiye mitral kapak.,açıklama,nötr,kalp,test,not_sarcastic,False,True,False,False,2,Disease:1|Test:1
3,63,Chase,"felç,böbrek yetmezliği",,,balon valvüloplasti,açıklama,değerlendirme,0,nötr,kalp,maternal ayna sendromu (CCAM),,"Kalbindeki kapak daralmış. Bu pıhtıya yol açtı, pıhtı da felcine. Azalan dolaşım da böbreklerindeki sorunlara neden oldu.","[{""text"": ""kapak darlığı"", ""type"": ""Disease""}, {""text"": ""pıhtı"", ""type"": ""Symptom""}, {""text"": ""balon valvüloplasti"", ""type"": ""Procedure""}]","kalbindeki kapak daralmış. bu pıhtıya yol açtı, pıhtı da felcine. azalan dolaşım da böbreklerindeki sorunlara neden oldu.",açıklama,nötr,kalp,değerlendirme,not_sarcastic,True,False,False,True,3,Disease:1|Procedure:1|Symptom:1
3,63,Cameron,,,,balon valvüloplasti,açıklama,değerlendirme,0,empati,kalp,maternal ayna sendromu (CCAM),,Balon kapağı yeniden açılmaya zorlayacak ve sen iyi olacaksın.,"[{""text"": ""balon valvüloplasti"", ""type"": ""Procedure""}, {""text"": ""kapak"", ""type"": ""Anatomy""}]",balon kapağı yeniden açılmaya zorlayacak ve sen iyi olacaksın.,açıklama,empati,kalp,değerlendirme,not_sarcastic,False,False,False,True,2,Anatomy:1|Procedure:1
3,63,Chase,böbrek yetmezliği,,,,açıklama,değerlendirme,0,endişe,böbrek,maternal ayna sendromu (CCAM),,"Emma'nın kalbi düzeldi. Kötü haber, asıl sorun bu değilmiş. Böbrekleri hâlâ iflas ediyor.","[{""text"": ""böbrek yetmezliği"", ""type"": ""Symptom""}, {""text"": ""kalp"", ""type"": ""Anatomy""}]","emma'nın kalbi düzeldi. kötü haber, asıl sorun bu değilmiş. böbrekleri hâlâ iflas ediyor.",açıklama,endişe,böbrek,değerlendirme,not_sarcastic,True,False,False,False,2,Anatomy:1|Symptom:1
3,63,House,,,,,açıklama,hipotez,0,kararlı,fetüs,maternal ayna sendromu (CCAM),,Senin bedenin düzgün çalışıyor. Diğer beden düzgün çalışmıyor. Fetüste bir sorun var.,"[{""text"": ""fetüs"", ""type"": ""Anatomy""}]",senin bedenin düzgün çalışıyor. diğer beden düzgün çalışmıyor. fetüste bir sorun var.,açıklama,kararlı,fetüs,hipotez,not_sarcastic,False,False,False,False,1,Anatomy:1
3,63,House,,,,,açıklama,hipotez,0,nötr,genel,maternal ayna sendromu (CCAM),,Maternal ayna sendromu dünyasına hoş geldiniz.,"[{""text"": ""maternal ayna sendromu"", ""type"": ""Disease""}]",maternal ayna sendromu dünyasına hoş geldiniz.,açıklama,nötr,genel,hipotez,not_sarcastic,False,False,False,False,1,Disease:1
3,63,House,,,,,açıklama,hipotez,0,nötr,fetüs,maternal ayna sendromu (CCAM),,"Sıkıntı içindeki bir fetüse birkaç şey olabilir. Düşük olabilir, ölü doğum olabilir ya da anneyi de öldüren bir saatli bomba.","[{""text"": ""düşük"", ""type"": ""Symptom""}, {""text"": ""ölü doğum"", ""type"": ""Symptom""}, {""text"": ""fetüs"", ""type"": ""Anatomy""}]","sıkıntı içindeki bir fetüse birkaç şey olabilir. düşük olabilir, ölü doğum olabilir ya da anneyi de öldüren bir saatli bomba.",açıklama,nötr,fetüs,hipotez,not_sarcastic,False,False,False,False,3,Anatomy:1|Symptom:2
3,63,Cameron,"taşiaritmi,fetal anemi",,,,hipotez,hipotez,0,nötr,kalp,maternal ayna sendromu (CCAM),,"Taşiaritmi, fetal anemi, plasental koryoanjiyom.","[{""text"": ""taşiaritmi"", ""type"": ""Symptom""}, {""text"": ""fetal anemi"", ""type"": ""Disease""}, {""text"": ""plasental koryoanjiyom"", ""type"": ""Disease""}]","taşiaritmi, fetal anemi, plasental koryoanjiyom.",hipotez,nötr,kalp,hipotez,not_sarcastic,True,False,False,False,3,Disease:2|Symptom:1
3,63,Foreman,,,,,hipotez,hipotez,0,nötr,genel,maternal ayna sendromu (CCAM),,"Trizomi 13, Epstein anomalisi, Galen veni anevrizması da olabilir.","[{""text"": ""Trizomi 13"", ""type"": ""Disease""}, {""text"": ""Epstein anomalisi"", ""type"": ""Disease""}, {""text"": ""Galen veni anevrizması"", ""type"": ""Disease""}]","trizomi 13, epstein anomalisi, galen veni anevrizması da olabilir.",hipotez,nötr,genel,hipotez,not_sarcastic,False,False,False,False,3,Disease:3
3,63,House,mesane şişmesi,,,,açıklama,değerlendirme,0,kararlı,mesane,maternal ayna sendromu (CCAM),,Fetüs işemiyorsa amniyotik sıvı düşük olmalı.,"[{""text"": ""amniyotik sıvı"", ""type"": ""Symptom""}, {""text"": ""mesane"", ""type"": ""Anatomy""}]",fetüs işemiyorsa amniyotik sıvı düşük olmalı.,açıklama,kararlı,mesane,değerlendirme,not_sarcastic,True,False,False,False,2,Anatomy:1|Symptom:1
3,63,Cameron,mesane şişmesi,,,,açıklama,test,0,nötr,akciğer,maternal ayna sendromu (CCAM),,"Mesane öyle şişmiş ki tüm gövdeyi kaplıyor, diğer organları sıkıştırıyor. Akciğerlerin gelişmesi için yer kalmıyor.","[{""text"": ""mesane şişmesi"", ""type"": ""Symptom""}, {""text"": ""akciğer"", ""type"": ""Anatomy""}]","mesane öyle şişmiş ki tüm gövdeyi kaplıyor, diğer organları sıkıştırıyor. akciğerlerin gelişmesi için yer kalmıyor.",açıklama,nötr,akciğer,test,not_sarcastic,True,False,False,False,2,Anatomy:1|Symptom:1
3,63,Cuddy,idrar yolu tıkanıklığı,,,şant yerleştirme,açıklama,değerlendirme,0,empati,mesane,maternal ayna sendromu (CCAM),,İdrar yolunda bir tıkanıklık var. Bebeğin mesanesine küçük bir tüp yerleştirebiliriz; mesane basıncı azalır ve akciğerler normal gelişebilir.,"[{""text"": ""idrar yolu tıkanıklığı"", ""type"": ""Symptom""}, {""text"": ""şant yerleştirme"", ""type"": ""Procedure""}, {""text"": ""mesane"", ""type"": ""Anatomy""}]",idrar yolunda bir tıkanıklık var. bebeğin mesanesine küçük bir tüp yerleştirebiliriz; mesane basıncı azalır ve akciğerler normal gelişebilir.,açıklama,empati,mesane,değerlendirme,not_sarcastic,True,False,False,True,3,Anatomy:1|Procedure:1|Symptom:1
3,63,Chase,,mesane aspirasyonu,,,açıklama,test,0,nötr,böbrek,maternal ayna sendromu (CCAM),,"Fetüsün idrarında uygun protein ve elektrolit düzeyleri vardı, yani böbrekleri hasar görmemiş.","[{""text"": ""mesane aspirasyonu"", ""type"": ""Test""}, {""text"": ""böbrek"", ""type"": ""Anatomy""}]","fetüsün idrarında uygun protein ve elektrolit düzeyleri vardı, yani böbrekleri hasar görmemiş.",açıklama,nötr,böbrek,test,not_sarcastic,False,True,False,False,2,Anatomy:1|Test:1
3,63,Cameron,"sarılık,karaciğer yetmezliği",,,,uyarı,değerlendirme,0,endişe,karaciğer,maternal ayna sendromu (CCAM),,Emma sarardı. Karaciğeri iflas ediyor.,"[{""text"": ""sarılık"", ""type"": ""Symptom""}, {""text"": ""karaciğer yetmezliği"", ""type"": ""Symptom""}]",emma sarardı. karaciğeri iflas ediyor.,uyarı,endişe,karaciğer,değerlendirme,not_sarcastic,True,False,False,False,2,Symptom:2
3,63,Chase,"yüksek AST,yüksek ALT,yüksek bilirubin",,,,açıklama,test,0,endişe,karaciğer,maternal ayna sendromu (CCAM),,"AST ve ALT yükselmiş, bilirubini de tavan yapmış.","[{""text"": ""AST"", ""type"": ""Test""}, {""text"": ""ALT"", ""type"": ""Test""}, {""text"": ""bilirubin"", ""type"": ""Test""}]","ast ve alt yükselmiş, bilirubini de tavan yapmış.",açıklama,endişe,karaciğer,test,not_sarcastic,True,False,False,False,3,Test:3
3,63,House,DIC,,,,uyarı,değerlendirme,0,kararlı,kan,maternal ayna sendromu (CCAM),,Böbrekleri neredeyse onarılamaz durumda. Ağır DIC geliştirdi.,"[{""text"": ""DIC"", ""type"": ""Disease""}, {""text"": ""böbrek yetmezliği"", ""type"": ""Symptom""}]",böbrekleri neredeyse onarılamaz durumda. ağır dic geliştirdi.,uyarı,kararlı,kan,değerlendirme,not_sarcastic,True,False,False,False,2,Disease:1|Symptom:1
3,63,Cuddy,,,kortikosteroid,,açıklama,değerlendirme,0,nötr,akciğer,maternal ayna sendromu (CCAM),,Bebeğin akciğer gelişimini hızlandırmak için kortikosteroid verdin mi?,"[{""text"": ""kortikosteroid"", ""type"": ""Drug""}, {""text"": ""akciğer"", ""type"": ""Anatomy""}]",bebeğin akciğer gelişimini hızlandırmak için kortikosteroid verdin mi?,açıklama,nötr,akciğer,değerlendirme,not_sarcastic,False,False,True,False,2,Anatomy:1|Drug:1
3,63,House,,,,,açıklama,değerlendirme,0,kararlı,genel,maternal ayna sendromu (CCAM),,Maternal ayna sendromunun şaşmaz tek tedavisi var. Fetüsü doğurtmak.,"[{""text"": ""maternal ayna sendromu"", ""type"": ""Disease""}]",maternal ayna sendromunun şaşmaz tek tedavisi var. fetüsü doğurtmak.,açıklama,kararlı,genel,değerlendirme,not_sarcastic,False,False,False,False,1,Disease:1
3,63,Chase,,,,,uyarı,değerlendirme,0,endişe,fetüs,maternal ayna sendromu (CCAM),,Yirmi bir haftada yaşama şansı yok. Bebeği öldürmüş olursun.,"[{""text"": ""prematüre doğum"", ""type"": ""Symptom""}]",yirmi bir haftada yaşama şansı yok. bebeği öldürmüş olursun.,uyarı,endişe,fetüs,değerlendirme,not_sarcastic,False,False,False,False,1,Symptom:1
3,63,House,karaciğer yetmezliği,,,diyaliz,uyarı,değerlendirme,0,kararlı,karaciğer,maternal ayna sendromu (CCAM),,Böbreklerin için diyalizdesin. Karaciğer için diyaliz yapmıyorlar. İki gün daha çıkaramazsın.,"[{""text"": ""diyaliz"", ""type"": ""Procedure""}, {""text"": ""karaciğer yetmezliği"", ""type"": ""Symptom""}]",böbreklerin için diyalizdesin. karaciğer için diyaliz yapmıyorlar. iki gün daha çıkaramazsın.,uyarı,kararlı,karaciğer,değerlendirme,not_sarcastic,True,False,False,True,2,Procedure:1|Symptom:1
